date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Mon Jan 21 2019 18:17:34 GMT+0900 (Korean Standard Time), Sales Associate,,Former Employee ,Not great but definitely not terrible,I worked at Payless ShoeSource part-time for less than a year,"Easy, good hours, mostly convenient for students",Overly intense about tracking customer interactions,"3.0
★★★★★",Payless-ShoeSource
Thu Jan 03 2019 08:22:38 GMT+0900 (Korean Standard Time), FT Sales Representative,"Hanford, CA",Former Employee ,Not terrible,I worked at Payless ShoeSource full-time for more than 5 years,"I learned a lot about the company while working there. I worked there for 5 years before quitting to stay home with the kids. While there, i learned about the store layout, inventory, receiving and verifying shipments, rack representation, deposits, opening and closing procedures, interview process, training, conference calls, coaching, Crm, UPT/DPT, conversion, etc. I had learned almost everything the manager had known.","Hours in winter, they are open until 9pm when NO ONE is outside. They complain about payroll, but corporate doesn't realize you paid us 2 hours of just cleaning, rack repping, and running shipment. No growth within company from associate. At least, not under my manager, or DM. Too much responsibility for a shoe company to give its new employees. If you want your stores to look neat, tidy and full then you need to spend the money on payroll. Have the right amount of staffing in order to do the jobs required, instead of making 1 person do the task of 3+. ""You have to spend money to make money"". There should always be a manager on spot, there was hardly ever a manager in when i was closing. I had to step up and handle the customers complaints or give them corporates number. Conversion is a waste of time and stress. If my numbers are sales are high, then people are buying. You have no idea how many of the same people walk in and out in 20 minutes. Conversion is stupid. Get rid of it. Also, they need mens shoes. If your not going to offer a great variety of mens, then make it a store for women. It's pathetic. The men's shoes are more expensive (because it's a rarity) so we would be making more money on them If they offered more styles. Same with boys.","4.0
★★★★★",Payless-ShoeSource
Thu Jan 17 2019 15:23:20 GMT+0900 (Korean Standard Time), Key Holder,"Garden City, NY",Former Employee ,good startup goob,I worked at Payless ShoeSource part-time for more than a year,"flexible with schedules 
need to improve their return policies",need to improve salaries and paid time off,"3.0
★★★★★",Payless-ShoeSource
Fri Jan 11 2019 10:42:03 GMT+0900 (Korean Standard Time),,,Former Employee ,Manager,I worked at Payless ShoeSource full-time,Good job for for starting out,No complaining here about company,"3.0
★★★★★",Payless-ShoeSource
Tue Jan 08 2019 17:38:44 GMT+0900 (Korean Standard Time), Full Time Sales Associate,"Oxnard, CA",Former Employee ,work,I worked at Payless ShoeSource full-time for more than a year,customers and coworkers were friendly,too much work for the pay,"3.0
★★★★★",Payless-ShoeSource
Sun Jan 06 2019 14:58:08 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Associate,I worked at Payless ShoeSource part-time,"Not a difficult job, management was good, store discounts","low pay, not a lot of hours, can be very boring at times","3.0
★★★★★",Payless-ShoeSource
Tue Dec 18 2018 08:41:56 GMT+0900 (Korean Standard Time), Stock Associate,"Brooklyn, NY",Former Employee ,Payless is a very friendly welcoming store to help customers get what they need and be satisfied with what they buy.,I worked at Payless ShoeSource part-time for more than 3 years,"Very welcoming , very store friendly , very helpful, good vibes everywhere when helping customers , and always have stylish shoes coming in","None , but if I have to say it would be not being able to satisfy the customers","5.0
★★★★★",Payless-ShoeSource
Wed Dec 12 2018 08:40:52 GMT+0900 (Korean Standard Time),,,Current Employee ,Sales Associate Review,I have been working at Payless ShoeSource part-time,"Fairly easy place to work 
Manager was very accommodating","The location 
The pay 
The hours
Some stores are often disorganized","4.0
★★★★★",Payless-ShoeSource
Mon Dec 10 2018 18:00:17 GMT+0900 (Korean Standard Time),,,Former Employee ,Overall good experience,I worked at Payless ShoeSource full-time,Team oriented atmosphere; Lot of opportunities to hone MS excel skills and presentation skills,Pay is not that great,"4.0
★★★★★",Payless-ShoeSource
Sat Dec 22 2018 03:28:47 GMT+0900 (Korean Standard Time),,,Current Employee ,ASL,I have been working at Payless ShoeSource full-time,"Easy Job, convenient locations, good pay.",People stay in positions and stop caring,"2.0
★★★★★",Payless-ShoeSource
Wed Dec 05 2018 08:31:57 GMT+0900 (Korean Standard Time),,,Former Employee ,sale,I worked at Payless ShoeSource part-time,"great working environment, friendly co-workers","fast working pace
sometimes heavy workload","4.0
★★★★★",Payless-ShoeSource
Tue Dec 18 2018 15:50:45 GMT+0900 (Korean Standard Time),,,Former Employee ,Great team - difficult market,I worked at Payless ShoeSource full-time,I worked with incredible team members that I developed strong relationships with.,The business was suffering and it was difficult to keep up with ever-changing demands.,"3.0
★★★★★",Payless-ShoeSource
Mon Dec 03 2018 23:29:50 GMT+0900 (Korean Standard Time),,"Redwood City, CA",Former Employee ,Good job,I worked at Payless ShoeSource full-time,Time goes fast so it’s ok,Nothing I like it a lot,"5.0
★★★★★",Payless-ShoeSource
Mon Jan 07 2019 18:08:28 GMT+0900 (Korean Standard Time), Assistant Store Leader,,Former Employee ,Garbage company.,I worked at Payless ShoeSource full-time for more than a year,"-Store coworkers and managers can be really good, but sometimes Group Leaders will hire morons under your managers nose -Depending on your store customers are usually nice","-Garbage Management above in-store managers -Will cut your pay without telling you and before a pay period begins last minute, but will take an entire pay period to bump your pay when you get promoted but still expect you to do your job as if you were already promoted for that pay period -Will close your store and not tell you until a week or two before you have to be out -Will change plans with your store last minute and expect you to just ""get it done"" with no added time -Absolute garbage corporate policies go so extensively far that a customer can demand discounts for no reason and if you don't oblige and they call corporate you get written up unless you have a good manager -Even if you have a good manager, if they go over his head to your Group Leader you will get written up because most regional leaders have no tolerance complaint policies -Base pay rate (where I live) is only 8.50/hr and they love to overstaff stores so 3 hour shifts are common. Even as an ASL I could not justify this as a full time job, abysmal pay -They will fire your manager at the drop of a hat for no reason other than to save money no matter how hard he worked -Working hard here will grant you nothing. I worked very hard and made ASL, then was immediately bumped back down not 1.5 months later because they closed our more successful sister store due to them thinking our little mall store was still busy (incompetent management didn't realize we were running insane losses each day) and because our mall store went from a linked store back to a standalone mall store we weren't allowed to have ASLs. I wasn't even offered full time, just immediately expected to ""figure it out"" regarding my livelihood.","1.0
★★★★★",Payless-ShoeSource
Tue Nov 27 2018 21:34:21 GMT+0900 (Korean Standard Time), Sales Associate,"Marietta, GA",Current Employee ,The best job that I've had as a college student!,I have been working at Payless ShoeSource part-time for more than a year,"Amazing team that you grow a relationship with and become like another family, associates working together, teaching each other, and training new hires to the best ability and being able to make customers happy.","Training isn't the easiest. Learning the rack plan is quite difficult, but it takes a lot of practice. Sometimes corporate can be frustrating, but what corporate company isn't frustrating at times.","4.0
★★★★★",Payless-ShoeSource
Mon Dec 31 2018 20:06:14 GMT+0900 (Korean Standard Time),,, ,Do not waste your time,I have been working at Payless ShoeSource for more than 3 years,People on the floor are great,Demoralized and never ending over time,"1.0
★★★★★",Payless-ShoeSource
Fri Dec 28 2018 16:08:33 GMT+0900 (Korean Standard Time), ASL,,Former Employee ,PTSD,I worked at Payless ShoeSource full-time for less than a year,No positive experience at all what so ever!,Everything that comes to mind injustice wise I experienced. To many to put into words.,"1.0
★★★★★",Payless-ShoeSource
Sat Dec 01 2018 05:08:59 GMT+0900 (Korean Standard Time),,,Former Employee ,Warehouse,I worked at Payless ShoeSource full-time,The schedule allows you to still have a life outside of work. They do a lot of nice things for their employees. They give back to the community and it's very clean.,"It's hard to advance in the warehouse because people show favoritism instead of the ability to properly perform the job! Also, people who've been there for awhile expect to get handed a job advance, knowing they really have no clue about what's going on. There's also too much gossk!","3.0
★★★★★",Payless-ShoeSource
Sun Dec 02 2018 23:51:33 GMT+0900 (Korean Standard Time),,,Current Employee ,Review,I have been working at Payless ShoeSource full-time,"Discount is good, works on all items","Rude staff, annoying customers, over priced","2.0
★★★★★",Payless-ShoeSource
Thu Nov 29 2018 00:16:46 GMT+0900 (Korean Standard Time),,,Former Employee ,Could be bette,I worked at Payless ShoeSource full-time for more than 3 years,Good hours if you’re in school,Low pay. Really need a pay raise,"2.0
★★★★★",Payless-ShoeSource
Thu Nov 29 2018 12:00:33 GMT+0900 (Korean Standard Time),,, ,Not the best place,I worked at Payless ShoeSource,"Easy 
People other than the bosses were really nice.","Not flexible on schedule
Made you pay back money if you came up short.","1.0
★★★★★",Payless-ShoeSource
Thu Nov 08 2018 11:05:03 GMT+0900 (Korean Standard Time),,,Current Employee ,Sales Associate,I have been working at Payless ShoeSource part-time,"Laid back work environment, the discount is great, and flexible schedules.",The technology in the store is old.,"3.0
★★★★★",Payless-ShoeSource
